inserted id: 2018, insert_level: 0, idx_at_insert_level: 2018 top_level: 7
inserted id: 8915, insert_level: 0, idx_at_insert_level: 8915 top_level: 7
inserted id: 1792, insert_level: 1, idx_at_insert_level: 496 top_level: 7
inserted id: 1417, insert_level: 0, idx_at_insert_level: 1417 top_level: 7
inserted id: 7656, insert_level: 3, idx_at_insert_level: 181 top_level: 7
inserted id: 1645, insert_level: 0, idx_at_insert_level: 1645 top_level: 7
inserted id: 3203, insert_level: 1, idx_at_insert_level: 911 top_level: 7
inserted id: 5166, insert_level: 0, idx_at_insert_level: 5166 top_level: 7
inserted id: 2650, insert_level: 2, idx_at_insert_level: 212 top_level: 7
inserted id: 1802, insert_level: 1, idx_at_insert_level: 500 top_level: 7
inserted id: 6314, insert_level: 0, idx_at_insert_level: 6314 top_level: 7
inserted id: 1418, insert_level: 0, idx_at_insert_level: 1418 top_level: 7
inserted id: 150, insert_level: 1, idx_at_insert_level: 39 top_level: 7
inserted id: 2019, insert_level: 0, idx_at_insert_level: 2019 top_level: 7
inserted id: 1793, insert_level: 0, idx_at_insert_level: 1793 top_level: 7
inserted id: 1242, insert_level: 1, idx_at_insert_level: 337 top_level: 7
inserted id: 1646, insert_level: 0, idx_at_insert_level: 1646 top_level: 7
inserted id: 5167, insert_level: 0, idx_at_insert_level: 5167 top_level: 7
inserted id: 7657, insert_level: 1, idx_at_insert_level: 2193 top_level: 7
inserted id: 1404, insert_level: 0, idx_at_insert_level: 1404 top_level: 7
inserted id: 6315, insert_level: 0, idx_at_insert_level: 6315 top_level: 7
inserted id: 1419, insert_level: 0, idx_at_insert_level: 1419 top_level: 7
inserted id: 931, insert_level: 1, idx_at_insert_level: 255 top_level: 7
inserted id: 3204, insert_level: 1, idx_at_insert_level: 912 top_level: 7
inserted id: 151, insert_level: 0, idx_at_insert_level: 151 top_level: 7
inserted id: 2020, insert_level: 0, idx_at_insert_level: 2020 top_level: 7
inserted id: 5168, insert_level: 0, idx_at_insert_level: 5168 top_level: 7
inserted id: 1243, insert_level: 0, idx_at_insert_level: 1243 top_level: 7
inserted id: 1803, insert_level: 3, idx_at_insert_level: 48 top_level: 7
inserted id: 8916, insert_level: 1, idx_at_insert_level: 2559 top_level: 7
inserted id: 1647, insert_level: 0, idx_at_insert_level: 1647 top_level: 7
inserted id: 7658, insert_level: 0, idx_at_insert_level: 7658 top_level: 7
inserted id: 1405, insert_level: 0, idx_at_insert_level: 1405 top_level: 7
inserted id: 1794, insert_level: 1, idx_at_insert_level: 497 top_level: 7
inserted id: 1420, insert_level: 0, idx_at_insert_level: 1420 top_level: 7
inserted id: 6316, insert_level: 0, idx_at_insert_level: 6316 top_level: 7
inserted id: 932, insert_level: 0, idx_at_insert_level: 932 top_level: 7
inserted id: 5169, insert_level: 0, idx_at_insert_level: 5169 top_level: 7
inserted id: 2021, insert_level: 0, idx_at_insert_level: 2021 top_level: 7
inserted id: 3890, insert_level: 1, idx_at_insert_level: 1108 top_level: 7
inserted id: 1648, insert_level: 0, idx_at_insert_level: 1648 top_level: 7
inserted id: 8917, insert_level: 0, idx_at_insert_level: 8917 top_level: 7
inserted id: 1244, insert_level: 1, idx_at_insert_level: 338 top_level: 7
inserted id: 152, insert_level: 2, idx_at_insert_level: 12 top_level: 7
inserted id: 1795, insert_level: 0, idx_at_insert_level: 1795 top_level: 7
inserted id: 1421, insert_level: 0, idx_at_insert_level: 1421 top_level: 7
inserted id: 933, insert_level: 0, idx_at_insert_level: 933 top_level: 7
inserted id: 7659, insert_level: 0, idx_at_insert_level: 7659 top_level: 7
inserted id: 2651, insert_level: 0, idx_at_insert_level: 2651 top_level: 7
inserted id: 5170, insert_level: 1, idx_at_insert_level: 1478 top_level: 7
inserted id: 9375, insert_level: 2, idx_at_insert_level: 737 top_level: 7
inserted id: 1804, insert_level: 1, idx_at_insert_level: 502 top_level: 7
inserted id: 6317, insert_level: 1, idx_at_insert_level: 1815 top_level: 7
inserted id: 1649, insert_level: 0, idx_at_insert_level: 1649 top_level: 7
inserted id: 3891, insert_level: 0, idx_at_insert_level: 3891 top_level: 7
inserted id: 2022, insert_level: 1, idx_at_insert_level: 562 top_level: 7
inserted id: 7660, insert_level: 0, idx_at_insert_level: 7660 top_level: 7
inserted id: 3205, insert_level: 1, idx_at_insert_level: 913 top_level: 7
inserted id: 2652, insert_level: 0, idx_at_insert_level: 2652 top_level: 7
inserted id: 1422, insert_level: 0, idx_at_insert_level: 1422 top_level: 7
inserted id: 5171, insert_level: 0, idx_at_insert_level: 5171 top_level: 7
inserted id: 1423, insert_level: 0, idx_at_insert_level: 1423 top_level: 7
inserted id: 1245, insert_level: 2, idx_at_insert_level: 94 top_level: 7
inserted id: 4375, insert_level: 1, idx_at_insert_level: 1247 top_level: 7
inserted id: 934, insert_level: 0, idx_at_insert_level: 934 top_level: 7
inserted id: 153, insert_level: 1, idx_at_insert_level: 41 top_level: 7
inserted id: 3892, insert_level: 0, idx_at_insert_level: 3892 top_level: 7
inserted id: 2653, insert_level: 0, idx_at_insert_level: 2653 top_level: 7
inserted id: 7661, insert_level: 0, idx_at_insert_level: 7661 top_level: 7
inserted id: 5172, insert_level: 0, idx_at_insert_level: 5172 top_level: 7
inserted id: 1650, insert_level: 0, idx_at_insert_level: 1650 top_level: 7
inserted id: 6318, insert_level: 0, idx_at_insert_level: 6318 top_level: 7
inserted id: 3206, insert_level: 1, idx_at_insert_level: 914 top_level: 7
inserted id: 1805, insert_level: 2, idx_at_insert_level: 136 top_level: 7
inserted id: 1424, insert_level: 0, idx_at_insert_level: 1424 top_level: 7
inserted id: 4376, insert_level: 0, idx_at_insert_level: 4376 top_level: 7
inserted id: 935, insert_level: 0, idx_at_insert_level: 935 top_level: 7
inserted id: 3893, insert_level: 0, idx_at_insert_level: 3893 top_level: 7
inserted id: 9376, insert_level: 0, idx_at_insert_level: 9376 top_level: 7
inserted id: 154, insert_level: 0, idx_at_insert_level: 154 top_level: 7
inserted id: 1246, insert_level: 1, idx_at_insert_level: 340 top_level: 7
inserted id: 8918, insert_level: 2, idx_at_insert_level: 703 top_level: 7
inserted id: 2654, insert_level: 0, idx_at_insert_level: 2654 top_level: 7
inserted id: 5173, insert_level: 1, idx_at_insert_level: 1479 top_level: 7
inserted id: 3207, insert_level: 1, idx_at_insert_level: 915 top_level: 7
inserted id: 6319, insert_level: 0, idx_at_insert_level: 6319 top_level: 7
inserted id: 4377, insert_level: 0, idx_at_insert_level: 4377 top_level: 7
inserted id: 936, insert_level: 0, idx_at_insert_level: 936 top_level: 7
inserted id: 9377, insert_level: 0, idx_at_insert_level: 9377 top_level: 7
inserted id: 3894, insert_level: 1, idx_at_insert_level: 1109 top_level: 7
inserted id: 1806, insert_level: 1, idx_at_insert_level: 504 top_level: 7
inserted id: 155, insert_level: 0, idx_at_insert_level: 155 top_level: 7
inserted id: 7662, insert_level: 3, idx_at_insert_level: 182 top_level: 7
inserted id: 1247, insert_level: 0, idx_at_insert_level: 1247 top_level: 7
inserted id: 8919, insert_level: 0, idx_at_insert_level: 8919 top_level: 7
inserted id: 5174, insert_level: 0, idx_at_insert_level: 5174 top_level: 7
inserted id: 2655, insert_level: 0, idx_at_insert_level: 2655 top_level: 7
inserted id: 3208, insert_level: 0, idx_at_insert_level: 3208 top_level: 7
inserted id: 6320, insert_level: 0, idx_at_insert_level: 6320 top_level: 7
inserted id: 3895, insert_level: 0, idx_at_insert_level: 3895 top_level: 7
inserted id: 7663, insert_level: 0, idx_at_insert_level: 7663 top_level: 7
inserted id: 1425, insert_level: 0, idx_at_insert_level: 1425 top_level: 7
inserted id: 1807, insert_level: 0, idx_at_insert_level: 1807 top_level: 7
inserted id: 4378, insert_level: 0, idx_at_insert_level: 4378 top_level: 7
inserted id: 3209, insert_level: 0, idx_at_insert_level: 3209 top_level: 7
inserted id: 2656, insert_level: 0, idx_at_insert_level: 2656 top_level: 7
inserted id: 156, insert_level: 0, idx_at_insert_level: 156 top_level: 7
inserted id: 1835, insert_level: 0, idx_at_insert_level: 1835 top_level: 7
inserted id: 9378, insert_level: 1, idx_at_insert_level: 2684 top_level: 7
inserted id: 5175, insert_level: 1, idx_at_insert_level: 1480 top_level: 7
inserted id: 1248, insert_level: 1, idx_at_insert_level: 341 top_level: 7
inserted id: 8920, insert_level: 1, idx_at_insert_level: 2561 top_level: 7
inserted id: 2023, insert_level: 0, idx_at_insert_level: 2023 top_level: 7
inserted id: 3896, insert_level: 0, idx_at_insert_level: 3896 top_level: 7
inserted id: 3210, insert_level: 0, idx_at_insert_level: 3210 top_level: 7
inserted id: 2657, insert_level: 0, idx_at_insert_level: 2657 top_level: 7
inserted id: 1426, insert_level: 0, idx_at_insert_level: 1426 top_level: 7
inserted id: 1808, insert_level: 0, idx_at_insert_level: 1808 top_level: 7
inserted id: 4379, insert_level: 0, idx_at_insert_level: 4379 top_level: 7
inserted id: 1836, insert_level: 0, idx_at_insert_level: 1836 top_level: 7
inserted id: 5176, insert_level: 0, idx_at_insert_level: 5176 top_level: 7
inserted id: 157, insert_level: 0, idx_at_insert_level: 157 top_level: 7
inserted id: 3211, insert_level: 0, idx_at_insert_level: 3211 top_level: 7
inserted id: 7664, insert_level: 1, idx_at_insert_level: 2195 top_level: 7
inserted id: 9379, insert_level: 0, idx_at_insert_level: 9379 top_level: 7
inserted id: 1249, insert_level: 0, idx_at_insert_level: 1249 top_level: 7
inserted id: 2024, insert_level: 0, idx_at_insert_level: 2024 top_level: 7
inserted id: 3897, insert_level: 0, idx_at_insert_level: 3897 top_level: 7
inserted id: 2658, insert_level: 0, idx_at_insert_level: 2658 top_level: 7
inserted id: 8921, insert_level: 0, idx_at_insert_level: 8921 top_level: 7
inserted id: 6321, insert_level: 0, idx_at_insert_level: 6321 top_level: 7
inserted id: 1651, insert_level: 0, idx_at_insert_level: 1651 top_level: 7
inserted id: 5177, insert_level: 0, idx_at_insert_level: 5177 top_level: 7
inserted id: 7665, insert_level: 0, idx_at_insert_level: 7665 top_level: 7
inserted id: 1837, insert_level: 0, idx_at_insert_level: 1837 top_level: 7
inserted id: 158, insert_level: 0, idx_at_insert_level: 158 top_level: 7
inserted id: 2025, insert_level: 0, idx_at_insert_level: 2025 top_level: 7
inserted id: 1809, insert_level: 0, idx_at_insert_level: 1809 top_level: 7
inserted id: 9687, insert_level: 0, idx_at_insert_level: 9687 top_level: 7
inserted id: 1427, insert_level: 1, idx_at_insert_level: 391 top_level: 7
inserted id: 6322, insert_level: 0, idx_at_insert_level: 6322 top_level: 7
inserted id: 4380, insert_level: 3, idx_at_insert_level: 110 top_level: 7
inserted id: 9380, insert_level: 1, idx_at_insert_level: 2685 top_level: 7
inserted id: 1652, insert_level: 0, idx_at_insert_level: 1652 top_level: 7
inserted id: 3898, insert_level: 0, idx_at_insert_level: 3898 top_level: 7
inserted id: 2659, insert_level: 1, idx_at_insert_level: 760 top_level: 7
inserted id: 8922, insert_level: 0, idx_at_insert_level: 8922 top_level: 7
inserted id: 7666, insert_level: 0, idx_at_insert_level: 7666 top_level: 7
inserted id: 2026, insert_level: 0, idx_at_insert_level: 2026 top_level: 7
inserted id: 1838, insert_level: 0, idx_at_insert_level: 1838 top_level: 7
inserted id: 159, insert_level: 0, idx_at_insert_level: 159 top_level: 7
inserted id: 1428, insert_level: 1, idx_at_insert_level: 392 top_level: 7
inserted id: 9688, insert_level: 0, idx_at_insert_level: 9688 top_level: 7
inserted id: 6323, insert_level: 0, idx_at_insert_level: 6323 top_level: 7
inserted id: 4381, insert_level: 0, idx_at_insert_level: 4381 top_level: 7
inserted id: 9381, insert_level: 0, idx_at_insert_level: 9381 top_level: 7
inserted id: 7667, insert_level: 0, idx_at_insert_level: 7667 top_level: 7
inserted id: 1653, insert_level: 1, idx_at_insert_level: 463 top_level: 7
inserted id: 1810, insert_level: 1, idx_at_insert_level: 505 top_level: 7
inserted id: 2660, insert_level: 0, idx_at_insert_level: 2660 top_level: 7
inserted id: 1429, insert_level: 0, idx_at_insert_level: 1429 top_level: 7
inserted id: 8923, insert_level: 1, idx_at_insert_level: 2562 top_level: 7
inserted id: 2027, insert_level: 1, idx_at_insert_level: 563 top_level: 7
inserted id: 6324, insert_level: 0, idx_at_insert_level: 6324 top_level: 7
inserted id: 9689, insert_level: 0, idx_at_insert_level: 9689 top_level: 7
inserted id: 160, insert_level: 1, idx_at_insert_level: 42 top_level: 7
inserted id: 7668, insert_level: 0, idx_at_insert_level: 7668 top_level: 7
inserted id: 1811, insert_level: 0, idx_at_insert_level: 1811 top_level: 7
inserted id: 4382, insert_level: 0, idx_at_insert_level: 4382 top_level: 7
inserted id: 9382, insert_level: 0, idx_at_insert_level: 9382 top_level: 7
inserted id: 5178, insert_level: 0, idx_at_insert_level: 5178 top_level: 7
inserted id: 3899, insert_level: 0, idx_at_insert_level: 3899 top_level: 7
inserted id: 1839, insert_level: 3, idx_at_insert_level: 49 top_level: 7
inserted id: 2028, insert_level: 0, idx_at_insert_level: 2028 top_level: 7
inserted id: 8924, insert_level: 0, idx_at_insert_level: 8924 top_level: 7
inserted id: 2661, insert_level: 1, idx_at_insert_level: 761 top_level: 7
inserted id: 1430, insert_level: 1, idx_at_insert_level: 393 top_level: 7
inserted id: 3212, insert_level: 0, idx_at_insert_level: 3212 top_level: 7
inserted id: 1812, insert_level: 0, idx_at_insert_level: 1812 top_level: 7
inserted id: 9690, insert_level: 0, idx_at_insert_level: 9690 top_level: 7
inserted id: 6325, insert_level: 0, idx_at_insert_level: 6325 top_level: 7
inserted id: 4383, insert_level: 0, idx_at_insert_level: 4383 top_level: 7
inserted id: 7669, insert_level: 0, idx_at_insert_level: 7669 top_level: 7
inserted id: 2029, insert_level: 0, idx_at_insert_level: 2029 top_level: 7
inserted id: 3900, insert_level: 0, idx_at_insert_level: 3900 top_level: 7
inserted id: 1840, insert_level: 0, idx_at_insert_level: 1840 top_level: 7
inserted id: 1431, insert_level: 0, idx_at_insert_level: 1431 top_level: 7
inserted id: 5179, insert_level: 1, idx_at_insert_level: 1481 top_level: 7
inserted id: 1654, insert_level: 0, idx_at_insert_level: 1654 top_level: 7
inserted id: 6326, insert_level: 0, idx_at_insert_level: 6326 top_level: 7
inserted id: 9383, insert_level: 0, idx_at_insert_level: 9383 top_level: 7
inserted id: 1813, insert_level: 0, idx_at_insert_level: 1813 top_level: 7
inserted id: 9691, insert_level: 0, idx_at_insert_level: 9691 top_level: 7
inserted id: 7670, insert_level: 0, idx_at_insert_level: 7670 top_level: 7
inserted id: 8925, insert_level: 1, idx_at_insert_level: 2563 top_level: 7
inserted id: 2030, insert_level: 0, idx_at_insert_level: 2030 top_level: 7
inserted id: 1432, insert_level: 0, idx_at_insert_level: 1432 top_level: 7
inserted id: 6327, insert_level: 0, idx_at_insert_level: 6327 top_level: 7
inserted id: 3901, insert_level: 0, idx_at_insert_level: 3901 top_level: 7
inserted id: 4384, insert_level: 1, idx_at_insert_level: 1249 top_level: 7
inserted id: 7671, insert_level: 0, idx_at_insert_level: 7671 top_level: 7
inserted id: 1433, insert_level: 0, idx_at_insert_level: 1433 top_level: 7
inserted id: 1655, insert_level: 0, idx_at_insert_level: 1655 top_level: 7
inserted id: 161, insert_level: 0, idx_at_insert_level: 161 top_level: 7
inserted id: 1841, insert_level: 1, idx_at_insert_level: 511 top_level: 7
inserted id: 9384, insert_level: 0, idx_at_insert_level: 9384 top_level: 7
inserted id: 1814, insert_level: 0, idx_at_insert_level: 1814 top_level: 7
inserted id: 2031, insert_level: 0, idx_at_insert_level: 2031 top_level: 7
inserted id: 8926, insert_level: 0, idx_at_insert_level: 8926 top_level: 7
inserted id: 6328, insert_level: 0, idx_at_insert_level: 6328 top_level: 7
inserted id: 9692, insert_level: 1, idx_at_insert_level: 2773 top_level: 7
inserted id: 1434, insert_level: 0, idx_at_insert_level: 1434 top_level: 7
inserted id: 4385, insert_level: 0, idx_at_insert_level: 4385 top_level: 7
inserted id: 5180, insert_level: 0, idx_at_insert_level: 5180 top_level: 7
inserted id: 3213, insert_level: 0, idx_at_insert_level: 3213 top_level: 7
inserted id: 2662, insert_level: 1, idx_at_insert_level: 762 top_level: 7
inserted id: 162, insert_level: 0, idx_at_insert_level: 162 top_level: 7
inserted id: 7672, insert_level: 1, idx_at_insert_level: 2196 top_level: 7
inserted id: 6329, insert_level: 0, idx_at_insert_level: 6329 top_level: 7
inserted id: 9385, insert_level: 0, idx_at_insert_level: 9385 top_level: 7
inserted id: 8927, insert_level: 0, idx_at_insert_level: 8927 top_level: 7
inserted id: 2032, insert_level: 1, idx_at_insert_level: 564 top_level: 7
inserted id: 3902, insert_level: 5, idx_at_insert_level: 6 top_level: 7
inserted id: 1656, insert_level: 1, idx_at_insert_level: 464 top_level: 7
inserted id: 1842, insert_level: 1, idx_at_insert_level: 512 top_level: 7
inserted id: 2663, insert_level: 0, idx_at_insert_level: 2663 top_level: 7
inserted id: 3214, insert_level: 1, idx_at_insert_level: 916 top_level: 7
inserted id: 9693, insert_level: 1, idx_at_insert_level: 2774 top_level: 7
inserted id: 1815, insert_level: 2, idx_at_insert_level: 137 top_level: 7
inserted id: 7673, insert_level: 0, idx_at_insert_level: 7673 top_level: 7
inserted id: 2033, insert_level: 0, idx_at_insert_level: 2033 top_level: 7
inserted id: 163, insert_level: 0, idx_at_insert_level: 163 top_level: 7
inserted id: 1435, insert_level: 0, idx_at_insert_level: 1435 top_level: 7
inserted id: 2664, insert_level: 0, idx_at_insert_level: 2664 top_level: 7
inserted id: 3215, insert_level: 0, idx_at_insert_level: 3215 top_level: 7
inserted id: 9386, insert_level: 0, idx_at_insert_level: 9386 top_level: 7
inserted id: 4386, insert_level: 1, idx_at_insert_level: 1250 top_level: 7
inserted id: 1843, insert_level: 0, idx_at_insert_level: 1843 top_level: 7
inserted id: 1657, insert_level: 0, idx_at_insert_level: 1657 top_level: 7
inserted id: 8928, insert_level: 0, idx_at_insert_level: 8928 top_level: 7
inserted id: 5181, insert_level: 1, idx_at_insert_level: 1482 top_level: 7
inserted id: 9694, insert_level: 0, idx_at_insert_level: 9694 top_level: 7
inserted id: 3216, insert_level: 0, idx_at_insert_level: 3216 top_level: 7
inserted id: 1816, insert_level: 0, idx_at_insert_level: 1816 top_level: 7
inserted id: 7674, insert_level: 0, idx_at_insert_level: 7674 top_level: 7
inserted id: 2034, insert_level: 0, idx_at_insert_level: 2034 top_level: 7
inserted id: 3903, insert_level: 0, idx_at_insert_level: 3903 top_level: 7
inserted id: 1436, insert_level: 0, idx_at_insert_level: 1436 top_level: 7
inserted id: 2665, insert_level: 0, idx_at_insert_level: 2665 top_level: 7
inserted id: 164, insert_level: 0, idx_at_insert_level: 164 top_level: 7
inserted id: 1844, insert_level: 0, idx_at_insert_level: 1844 top_level: 7
inserted id: 1658, insert_level: 0, idx_at_insert_level: 1658 top_level: 7
inserted id: 7675, insert_level: 0, idx_at_insert_level: 7675 top_level: 7
inserted id: 9387, insert_level: 0, idx_at_insert_level: 9387 top_level: 7
inserted id: 3904, insert_level: 0, idx_at_insert_level: 3904 top_level: 7
inserted id: 1817, insert_level: 0, idx_at_insert_level: 1817 top_level: 7
inserted id: 3217, insert_level: 1, idx_at_insert_level: 917 top_level: 7
inserted id: 9695, insert_level: 0, idx_at_insert_level: 9695 top_level: 7
inserted id: 8929, insert_level: 1, idx_at_insert_level: 2564 top_level: 7
inserted id: 4387, insert_level: 1, idx_at_insert_level: 1251 top_level: 7
inserted id: 5182, insert_level: 1, idx_at_insert_level: 1483 top_level: 7
inserted id: 6330, insert_level: 1, idx_at_insert_level: 1816 top_level: 7
inserted id: 2035, insert_level: 3, idx_at_insert_level: 53 top_level: 7
inserted id: 2666, insert_level: 0, idx_at_insert_level: 2666 top_level: 7
inserted id: 3905, insert_level: 0, idx_at_insert_level: 3905 top_level: 7
inserted id: 165, insert_level: 0, idx_at_insert_level: 165 top_level: 7
inserted id: 7676, insert_level: 0, idx_at_insert_level: 7676 top_level: 7
inserted id: 3218, insert_level: 0, idx_at_insert_level: 3218 top_level: 7
inserted id: 1437, insert_level: 1, idx_at_insert_level: 394 top_level: 7
inserted id: 1659, insert_level: 0, idx_at_insert_level: 1659 top_level: 7
inserted id: 9696, insert_level: 1, idx_at_insert_level: 2775 top_level: 7
inserted id: 1845, insert_level: 2, idx_at_insert_level: 140 top_level: 7
inserted id: 2036, insert_level: 0, idx_at_insert_level: 2036 top_level: 7
inserted id: 3906, insert_level: 0, idx_at_insert_level: 3906 top_level: 7
inserted id: 6331, insert_level: 0, idx_at_insert_level: 6331 top_level: 7
inserted id: 2667, insert_level: 1, idx_at_insert_level: 763 top_level: 7
inserted id: 9388, insert_level: 2, idx_at_insert_level: 738 top_level: 7
inserted id: 3219, insert_level: 0, idx_at_insert_level: 3219 top_level: 7
inserted id: 8930, insert_level: 1, idx_at_insert_level: 2565 top_level: 7
inserted id: 5183, insert_level: 0, idx_at_insert_level: 5183 top_level: 7
inserted id: 1818, insert_level: 2, idx_at_insert_level: 138 top_level: 7
inserted id: 166, insert_level: 0, idx_at_insert_level: 166 top_level: 7
inserted id: 4388, insert_level: 2, idx_at_insert_level: 356 top_level: 7
inserted id: 7677, insert_level: 1, idx_at_insert_level: 2197 top_level: 7
inserted id: 9697, insert_level: 0, idx_at_insert_level: 9697 top_level: 7
inserted id: 2668, insert_level: 0, idx_at_insert_level: 2668 top_level: 7
inserted id: 3220, insert_level: 0, idx_at_insert_level: 3220 top_level: 7
inserted id: 3907, insert_level: 0, idx_at_insert_level: 3907 top_level: 7
inserted id: 1438, insert_level: 1, idx_at_insert_level: 395 top_level: 7
inserted id: 6332, insert_level: 0, idx_at_insert_level: 6332 top_level: 7
inserted id: 8931, insert_level: 0, idx_at_insert_level: 8931 top_level: 7
inserted id: 1819, insert_level: 0, idx_at_insert_level: 1819 top_level: 7
inserted id: 2037, insert_level: 0, idx_at_insert_level: 2037 top_level: 7
inserted id: 7678, insert_level: 0, idx_at_insert_level: 7678 top_level: 7
inserted id: 2669, insert_level: 0, idx_at_insert_level: 2669 top_level: 7
inserted id: 9389, insert_level: 2, idx_at_insert_level: 739 top_level: 7
inserted id: 4389, insert_level: 1, idx_at_insert_level: 1253 top_level: 7
inserted id: 9698, insert_level: 1, idx_at_insert_level: 2776 top_level: 7
inserted id: 167, insert_level: 0, idx_at_insert_level: 167 top_level: 7
inserted id: 5184, insert_level: 1, idx_at_insert_level: 1484 top_level: 7
inserted id: 6333, insert_level: 0, idx_at_insert_level: 6333 top_level: 7
inserted id: 8932, insert_level: 0, idx_at_insert_level: 8932 top_level: 7
inserted id: 2038, insert_level: 1, idx_at_insert_level: 566 top_level: 7
inserted id: 1820, insert_level: 0, idx_at_insert_level: 1820 top_level: 7
inserted id: 2670, insert_level: 0, idx_at_insert_level: 2670 top_level: 7
inserted id: 9699, insert_level: 0, idx_at_insert_level: 9699 top_level: 7
inserted id: 1439, insert_level: 2, idx_at_insert_level: 112 top_level: 7
inserted id: 7679, insert_level: 0, idx_at_insert_level: 7679 top_level: 7
inserted id: 1846, insert_level: 1, idx_at_insert_level: 514 top_level: 7
inserted id: 9390, insert_level: 0, idx_at_insert_level: 9390 top_level: 7
inserted id: 2039, insert_level: 0, idx_at_insert_level: 2039 top_level: 7
inserted id: 5185, insert_level: 0, idx_at_insert_level: 5185 top_level: 7
inserted id: 4390, insert_level: 2, idx_at_insert_level: 357 top_level: 7
inserted id: 1821, insert_level: 0, idx_at_insert_level: 1821 top_level: 7
inserted id: 168, insert_level: 1, idx_at_insert_level: 43 top_level: 7
inserted id: 9700, insert_level: 1, idx_at_insert_level: 2777 top_level: 7
inserted id: 1660, insert_level: 0, idx_at_insert_level: 1660 top_level: 7
inserted id: 8933, insert_level: 3, idx_at_insert_level: 211 top_level: 7
inserted id: 1847, insert_level: 0, idx_at_insert_level: 1847 top_level: 7
inserted id: 2671, insert_level: 1, idx_at_insert_level: 764 top_level: 7
inserted id: 3908, insert_level: 1, idx_at_insert_level: 1111 top_level: 7
inserted id: 5186, insert_level: 0, idx_at_insert_level: 5186 top_level: 7
inserted id: 9391, insert_level: 1, idx_at_insert_level: 2688 top_level: 7
inserted id: 2040, insert_level: 0, idx_at_insert_level: 2040 top_level: 7
inserted id: 4391, insert_level: 2, idx_at_insert_level: 358 top_level: 7
inserted id: 6334, insert_level: 0, idx_at_insert_level: 6334 top_level: 7
inserted id: 5187, insert_level: 0, idx_at_insert_level: 5187 top_level: 7
inserted id: 1822, insert_level: 1, idx_at_insert_level: 508 top_level: 7
inserted id: 169, insert_level: 1, idx_at_insert_level: 44 top_level: 7
inserted id: 9701, insert_level: 1, idx_at_insert_level: 2778 top_level: 7
inserted id: 9392, insert_level: 0, idx_at_insert_level: 9392 top_level: 7
inserted id: 7680, insert_level: 0, idx_at_insert_level: 7680 top_level: 7
inserted id: 1661, insert_level: 1, idx_at_insert_level: 465 top_level: 7
inserted id: 2672, insert_level: 3, idx_at_insert_level: 71 top_level: 7
inserted id: 3909, insert_level: 1, idx_at_insert_level: 1112 top_level: 7
inserted id: 1848, insert_level: 0, idx_at_insert_level: 1848 top_level: 7
inserted id: 1440, insert_level: 0, idx_at_insert_level: 1440 top_level: 7
inserted id: 8934, insert_level: 1, idx_at_insert_level: 2567 top_level: 7
inserted id: 4392, insert_level: 0, idx_at_insert_level: 4392 top_level: 7
inserted id: 6335, insert_level: 0, idx_at_insert_level: 6335 top_level: 7
inserted id: 2673, insert_level: 0, idx_at_insert_level: 2673 top_level: 7
inserted id: 170, insert_level: 0, idx_at_insert_level: 170 top_level: 7
inserted id: 1823, insert_level: 0, idx_at_insert_level: 1823 top_level: 7
inserted id: 2041, insert_level: 1, idx_at_insert_level: 567 top_level: 7
inserted id: 3910, insert_level: 0, idx_at_insert_level: 3910 top_level: 7
inserted id: 1662, insert_level: 0, idx_at_insert_level: 1662 top_level: 7
inserted id: 1441, insert_level: 0, idx_at_insert_level: 1441 top_level: 7
inserted id: 9702, insert_level: 1, idx_at_insert_level: 2779 top_level: 7
inserted id: 9393, insert_level: 0, idx_at_insert_level: 9393 top_level: 7
inserted id: 4393, insert_level: 0, idx_at_insert_level: 4393 top_level: 7
inserted id: 1849, insert_level: 1, idx_at_insert_level: 515 top_level: 7
inserted id: 2674, insert_level: 0, idx_at_insert_level: 2674 top_level: 7
inserted id: 8935, insert_level: 1, idx_at_insert_level: 2568 top_level: 7
inserted id: 3221, insert_level: 0, idx_at_insert_level: 3221 top_level: 7
inserted id: 6336, insert_level: 0, idx_at_insert_level: 6336 top_level: 7
inserted id: 171, insert_level: 0, idx_at_insert_level: 171 top_level: 7
inserted id: 3911, insert_level: 0, idx_at_insert_level: 3911 top_level: 7
inserted id: 1663, insert_level: 0, idx_at_insert_level: 1663 top_level: 7
inserted id: 1824, insert_level: 0, idx_at_insert_level: 1824 top_level: 7
inserted id: 5188, insert_level: 1, idx_at_insert_level: 1485 top_level: 7
inserted id: 2675, insert_level: 0, idx_at_insert_level: 2675 top_level: 7
inserted id: 1850, insert_level: 0, idx_at_insert_level: 1850 top_level: 7
inserted id: 9394, insert_level: 0, idx_at_insert_level: 9394 top_level: 7
inserted id: 4394, insert_level: 1, idx_at_insert_level: 1256 top_level: 7
inserted id: 9703, insert_level: 1, idx_at_insert_level: 2780 top_level: 7
inserted id: 3222, insert_level: 0, idx_at_insert_level: 3222 top_level: 7
inserted id: 7681, insert_level: 0, idx_at_insert_level: 7681 top_level: 7
inserted id: 2042, insert_level: 0, idx_at_insert_level: 2042 top_level: 7
inserted id: 1442, insert_level: 1, idx_at_insert_level: 397 top_level: 7
inserted id: 172, insert_level: 1, idx_at_insert_level: 45 top_level: 7
inserted id: 8936, insert_level: 2, idx_at_insert_level: 705 top_level: 7
